sfh.sfr,stellar.m_star
9.559231653313358e-15,2.679247878835949e-06
1.0305838567202757e-15,3.841465561165324e-07
7.385323682763516e-16,2.7970352545950066e-06
1.00430286034382e-15,1.6525016231719512e-06
1.0771599561040968e-15,5.6795998482151626e-06
1.1043787155939697e-15,1.3497238024209742e-06
8.01153141391158e-16,1.482830006790665e-07
8.721036305965609e-16,6.712929585107755e-07
2.0515672226099365e-16,1.5286716833553155e-07
4.553402823004343e-16,3.2442352141863693e-07
1.408722362935326e-15,7.3261782649404e-07
1.6052397758104217e-15,6.524864038024433e-07
1.797682806812533e-15,7.790285931720776e-07
3.101178054084594e-16,1.2747930278729985e-07
5.423668938593755e-16,1.0582044211363985e-06
1.2978461781404334e-15,4.768649500635463e-07
2.2000275863642158e-16,1.088731430651822e-07
1.1634040368715922e-15,3.2321336031517874e-07
4.607203312303389e-16,1.9396267681477467e-07
2.1562167175567092e-15,1.013528116967637e-06
2.105777907455064e-15,8.425939490662655e-07
2.2913078036236315e-15,6.496403748505734e-07
2.63548926727762e-15,1.1887026779187146e-06
1.7839299688384136e-16,6.367521235373404e-08
1.6028958946890385e-15,4.4887745306779954e-07
3.7753165539269796e-16,2.0793425959706834e-07
7.695171184306429e-16,1.2255822096503303e-05
1.3724855075939866e-15,7.452678927395576e-07
1.3354172911824624e-16,9.313009714861526e-07
5.4348081445704465e-16,2.50483569553607e-07
8.13893849273723e-16,6.114835466800641e-07
3.654702652384171e-16,2.478663355105867e-07
9.714214852764802e-16,2.4846846043465636e-07
6.165787361259129e-16,1.8500104825369202e-07
2.682016255100109e-16,1.5139765863237513e-06
2.260577989521508e-16,9.098755790641617e-08
1.2038490645407268e-15,4.47134783273441e-07
2.7394217882493737e-16,9.432754539451462e-07
1.0333451174351123e-15,3.345436277059643e-07
2.2565011780472214e-15,1.7205364407663259e-06
1.0837259311363529e-15,7.872478899506121e-07
5.768962922492302e-16,2.714518331630669e-06
1.4595056526618613e-16,4.603649261932471e-07
3.4776848209825376e-16,2.264714549335472e-07
2.790566798623714e-16,2.1728703215776747e-07
3.7862283616159684e-15,1.2338061343693834e-06
2.3907310687658085e-15,8.354365011941226e-07
6.150221315193089e-16,1.3192683136856443e-07
2.6204604363381648e-15,3.2792513562908858e-06
4.368011080777362e-16,1.3214743147263438e-07
2.36910216266832e-15,8.625132273302736e-07
3.687466524673388e-15,2.80321327227205e-07
2.624395414789873e-16,2.588647126270378e-07
3.99227616646276e-16,1.8651146810935508e-07
1.2170104980760153e-15,3.091267121772952e-06
9.362944214534424e-16,5.943229220631589e-07
1.3153150592465721e-15,9.044286355994918e-07
4.015202463599424e-16,1.325222151559295e-07
5.361138639191959e-16,1.813056593316939e-07
5.456297856209947e-16,2.0480656439209443e-07
2.3781483042212248e-15,7.406318307211608e-07
5.470954700129619e-15,2.366689352723489e-06
9.910467838319782e-16,1.4330307038529585e-06
2.6810400114892757e-16,2.2165165422643485e-07
3.4935169884523566e-16,1.2357452690272478e-07
2.0649837711316356e-15,6.983947869195991e-07
8.488039992272688e-16,4.426915642097836e-06
4.0781253347611194e-15,1.5283504282034218e-06
3.5658713435805523e-16,3.0200164000423384e-07
1.8208576078680563e-15,7.700107191059687e-07
1.1356506850987765e-14,1.6734617305071284e-06
6.0092925138787484e-15,4.6740081559705055e-06
9.619557605979176e-15,2.3830869547261597e-06
3.9414956866304747e-14,2.3709650347700536e-06
1.1308266308316599e-15,3.132255330878117e-07
9.67006370413127e-16,3.7647309047713453e-07
4.219072680462938e-15,8.884166473824881e-07
2.7770939683791054e-15,1.8900704454888818e-06
2.3209566472710244e-15,7.13501763318792e-07
2.582066146616483e-15,1.1880382083453247e-05
1.1987937478792074e-15,1.3722463483217249e-06
1.3030353095167933e-15,4.877373509028414e-07
3.0649622654569283e-15,1.5068420716003631e-06
4.227786652978757e-15,8.274288396119684e-06
5.300021190094207e-16,5.033372723146986e-07
5.3244501482561606e-15,2.0531542283080287e-06
7.204766657824765e-15,2.7260571789978827e-06
1.3962365547652862e-14,3.694895460118473e-06
1.2913479549707815e-15,1.5847456721460835e-06
2.8400453821471766e-15,1.187253528840431e-06
1.082630293389619e-14,4.255556028562311e-06
4.461164045787953e-15,1.8093753490193357e-06
6.598501156942556e-15,7.247467085428993e-07
2.813941752564149e-15,1.369812700530466e-07
1.7051565038671702e-15,3.5733262208249356e-07
2.758117023194178e-15,1.6545355402888202e-05
2.362507211697304e-15,3.510481116815534e-06
7.142853687297516e-15,2.6754718587595995e-06
9.614771635874887e-16,2.7331574407508745e-06
4.475804114997739e-15,1.5090245423857356e-06
1.8334333155115764e-15,8.663907672503208e-07
2.9013733474206274e-15,4.599216607856695e-07
1.390116249037848e-14,3.307162647346138e-06
2.3730319774886273e-15,2.030702314215227e-06
3.631354852938895e-15,6.681225755103938e-07
2.6657775001149423e-15,4.179911922507314e-07
3.1425513173612235e-15,1.3538876574264767e-06
1.770409668429913e-14,1.955382399560372e-06
2.1636701694363286e-14,2.15275440550049e-06
1.5600338757110111e-15,7.449796213709969e-07
9.969923892628281e-15,7.734293629966971e-07
1.0456963562394199e-15,6.712691242673891e-07
2.6952602641581398e-15,7.00215572668754e-07
1.5850727012842423e-15,2.692969927446119e-07
1.718241335653046e-15,2.1344937899083347e-06
1.2167977064816427e-15,4.703050594671769e-07
3.5217503390520773e-16,4.2750275185223375e-08
1.1706045557960877e-14,4.035167857640799e-06
8.175928394412836e-15,2.6258669289999673e-06
1.7160724816596088e-15,9.388843803922022e-08
2.9455222224661734e-15,6.567496491672691e-07
5.0662541872661906e-15,1.0745525099259049e-06
8.79090623142063e-15,1.7854856979767565e-06
1.6500463853124693e-15,9.56311214933754e-07
5.17397951953417e-15,2.9736067951477945e-06
7.088348656716942e-15,3.0957785140308585e-06
7.89685057733211e-15,1.1353722360823376e-06
2.7632912735080058e-14,1.0282053215950524e-06
9.251808359396398e-15,1.884439835399646e-06
4.797455816535262e-16,1.2100563236741466e-07
8.003089028076282e-15,4.885939416813934e-06
1.4178891548483983e-15,6.524326432409813e-07
1.704507525072892e-14,2.458421401148683e-06
2.1477774641050293e-14,1.4881141416606986e-06
1.5670462156863606e-14,7.405252430182033e-07
8.207066870991885e-15,1.1405938834933775e-06
1.8393202941911734e-15,1.6798897534292982e-05
2.039646765718093e-16,1.098086587944927e-06
8.878543122075194e-15,3.6497031728588076e-06
6.7162577860789144e-15,1.3192750054443207e-06
1.300918918715893e-14,2.376497375285848e-06
6.046640498448839e-15,1.7743436380964159e-06
1.5643830532136363e-16,9.59232969452583e-09
1.2371756021554669e-15,8.894112209461936e-08
4.374310867545069e-16,4.600207753866635e-08
2.1784458610547233e-15,2.1008198437922005e-07
5.794261558029479e-15,3.1679597502707946e-06
5.5929937342411e-15,1.3850690477173202e-05
7.211336094845456e-15,1.120082476423008e-06
1.6807905815238693e-14,1.7392989351798578e-06
2.2387886978201793e-14,3.2064717183243605e-06
1.1548619920849877e-14,2.367079613226423e-06
3.223574560728627e-15,9.000251118388611e-07
1.882701102024461e-15,1.3053105395103568e-07
9.245084259039352e-15,3.972783059539149e-06
4.041188561581136e-15,1.4661843998115519e-06
8.487222406534203e-15,3.3707252260337682e-06
5.239684906512041e-15,7.799626441611918e-07
1.90921203781331e-14,7.207641250003693e-07
3.828862569711549e-15,2.6672148581810305e-07
1.1843890295895281e-15,8.393699974878492e-07
3.7784354766730714e-16,3.3587772803732397e-06
3.0139800558921055e-14,2.0553044742490603e-06
4.127125718138652e-15,1.012471890497354e-06
3.7401507045303735e-15,6.278884819518615e-06
2.1186740422208368e-16,6.276273369969369e-07
4.331346869233632e-15,2.8228769125375307e-06
1.0292940539613643e-14,3.6441980640156743e-07
7.488729207879804e-15,2.9945230765748073e-06
1.6816166458025762e-14,1.742229025737488e-06
9.897495996495407e-16,1.9335347208822127e-06
1.2760188738792561e-14,5.640182135517158e-06
3.2443519183713927e-15,7.179138770677013e-07
3.908256914365793e-14,1.971970927624543e-06
3.093680571059183e-15,1.0683649919383138e-06
3.557191242496289e-15,1.4312391785363366e-05
1.46464617000894e-14,1.1142755693012336e-06
4.270170213484087e-15,6.938019537245791e-07
1.1313795890301496e-14,1.020798366484472e-06
2.5196964034529394e-15,5.512448264970028e-07
1.2691666583158935e-15,2.612134665851953e-06
1.6843866493099437e-15,6.202888170383982e-07
1.072238411854216e-15,1.577922805273998e-06
2.4360939639431636e-15,2.283750309080793e-06
2.6014708200246274e-16,5.558464035516809e-07
3.6863392953557794e-15,2.8221602134790677e-06
9.561078038804534e-15,2.9880229019545214e-06
2.0785541589011253e-15,1.7306235393931502e-07
6.944220344812317e-15,6.123834085562782e-06
1.4995263267587532e-14,2.7296236168341638e-06
1.713616299409836e-15,6.480732869397027e-07
3.719954034271022e-15,8.767791438134623e-07
1.8881141734333556e-15,1.0840762354161045e-06
1.2117632811117152e-15,4.5185842722119533e-07
7.987366684503254e-15,2.6046388432782914e-06
4.420777283648687e-15,2.500500978349873e-06
2.3582478878027092e-15,8.410245790611868e-07
5.8674577241444075e-15,5.932602032736248e-06
1.581778227427551e-14,3.8088816484605187e-06
6.22481819563276e-15,8.004770450112952e-06
3.0485598395036503e-15,5.861115462176272e-07
1.2342762801189514e-15,6.161515952073806e-07
2.9445793507947177e-15,6.060563458798688e-07
7.142996932676529e-16,3.923621338921252e-08
6.360799657399636e-16,1.3871090389348328e-07
8.728328959497971e-15,5.3228614169874466e-06
7.655116810996443e-15,6.55600910482784e-07
3.033054931234477e-15,2.338450821830717e-06
2.4244863088066274e-16,6.548057083920791e-07
5.590426951782328e-15,1.338106611608757e-06
6.2201991570070275e-15,6.043157946469797e-06
2.6983546826188984e-15,6.615325706363451e-07
8.440561877003011e-15,3.864397528362748e-06
8.419819059929105e-15,4.5695582795250285e-06
8.111815715835658e-15,2.2503679154171555e-06
3.507824567927713e-15,1.038630978784492e-06
2.6705936508735455e-15,1.81166250274127e-07
5.754752670801482e-16,1.9046686409163898e-07
2.2842181651881513e-14,3.852865928086282e-06
2.1767629926400842e-14,1.80981026100622e-06
2.1106476057794668e-14,4.358419274018138e-06
3.033113403784406e-15,8.693338143467837e-07
1.2113988928534976e-15,6.180233304768734e-06
6.158393738820355e-16,6.13202940215843e-08
1.9809430808837607e-14,3.936764927477488e-06
1.7635107561945987e-15,2.3852215325816026e-07
1.9258305798525382e-16,1.1726724123406e-07
1.4705390022242626e-14,1.185800094483219e-05
4.107109078939547e-16,4.999229796955403e-07
9.901640787628135e-15,3.099353289794625e-05
2.902155875983629e-15,1.0363946259903795e-06
4.382982501781832e-16,1.290414861650451e-07
2.3005890593653787e-15,7.073248154177503e-06
2.375491600277169e-15,6.996441275959657e-05
2.1683509351875867e-14,9.290779681181359e-06
1.4295600532765176e-16,8.792290817752189e-07
2.457513186017966e-15,3.900709882610018e-07
4.893562463609123e-16,1.4264067689224085e-07
6.376624672918424e-15,2.457163951321749e-05
6.695627763465514e-15,1.9165831311370647e-06
3.9989815636836137e-16,3.6679360951832426e-08
3.327973866043302e-16,3.388796337944898e-07
3.3134186651066614e-15,1.7731110297155754e-05
2.1068693934895468e-14,4.142562535180515e-06
2.65054688744811e-16,1.4647549453831041e-07
3.028503129010573e-14,6.2348023600534055e-06
9.74572095660616e-17,4.603787326080581e-07
9.030835085122797e-17,1.070870420401414e-06
3.7731343781234364e-16,4.237179892232661e-06
5.543994633722205e-16,2.298319404149979e-07
8.306571377124096e-16,1.6059004308540486e-05
1.0276585778494339e-16,5.086994319513884e-08
1.4237221556856273e-16,6.788062379397673e-07
1.6688140058704204e-16,3.0119907517379084e-07
9.151389113602901e-15,5.366364878115206e-06
2.144964543726489e-15,7.16410156329595e-07
5.083729540533731e-16,9.4684396823932e-08
2.982562940604386e-16,9.204118136975217e-08
2.283922031518849e-14,5.839977234975197e-06
3.686847921261891e-16,1.073622617106836e-07
5.3624509861195743e-17,1.0708636152683011e-06
2.929072433392299e-16,3.387044226485988e-07
2.4680238253262846e-15,9.12519618078456e-06
4.384644885216534e-16,1.9540926451267887e-07
3.819217388491599e-16,2.3399204060688474e-07
4.067106508196229e-15,2.356924280209649e-06
1.0787596794578318e-16,9.356974040147757e-08
1.2005841690897862e-16,2.9997109405830663e-07
3.4229633931113794e-16,2.7778602446690497e-07
1.326259631780783e-16,1.5068626758292621e-07
1.866314622367665e-15,4.7053771531119075e-07
1.833168617674863e-16,1.125033311275243e-06
3.4237789076426734e-15,4.192985017050543e-06
2.2580367817010015e-15,1.4010970869659748e-06
6.353805430950083e-15,4.857967239863125e-06
6.1910939412872075e-15,1.2204781793455786e-05
3.776481074052512e-15,1.2961913387552889e-05
1.455803984961626e-16,3.496441293750071e-07
1.8553727089335056e-16,1.8051756356702493e-07
5.48303325676505e-16,1.9945815714717316e-07
5.820868417989842e-15,7.295361302775473e-05
5.117461031874879e-16,1.7678064515286956e-08
1.5045163600448697e-16,3.7441957130320845e-08
1.5256397573574142e-14,1.1588857883203059e-05
1.2309344920081184e-16,1.447418271387661e-06
1.9026291130869715e-14,4.608607688410332e-06
8.353108593650569e-16,3.957362136109495e-06
2.820911112325697e-16,1.4106164687100306e-07
7.682820851224195e-16,9.967800570456905e-08
5.425032103378081e-16,1.1808045785205553e-07
2.6672125972203445e-14,1.3556299689343114e-05
2.0286335685742915e-14,6.563872628711335e-06
1.9200075734747176e-14,1.067957443358098e-05
1.2991741898135547e-16,1.2430782055847331e-06
3.2173283651618177e-16,1.1476324387017349e-07
6.300241235633728e-16,3.158452350637901e-07
2.2217368797192677e-14,3.9859851555317996e-06
4.051760864080031e-15,2.70816245996511e-05
1.5536209312131397e-15,4.610628588902339e-06
1.7777876239801867e-15,3.579646321215611e-06
2.0876113667833898e-14,1.055066772820459e-05
2.244573199127938e-15,1.1153636561541266e-05
1.6861439711532443e-14,6.781333053607975e-06
2.2927287849459435e-16,1.2130544580072507e-06
6.185504062266773e-15,2.1539215777518915e-05
1.2578773945657927e-16,8.956247398575614e-07
1.199368176522043e-15,3.9174754430649594e-07
2.5742392949716417e-16,1.9350187122215174e-07
1.528454608686057e-16,4.5254912164192344e-07
2.9706726132953203e-16,6.543660669081056e-08
5.578519162612656e-16,2.306709826546453e-07
3.539464897875997e-15,6.929689743970518e-07
5.84689477260724e-16,1.6708791024036049e-07
5.9861397656230525e-15,1.4819065794052834e-06
2.786158360588855e-15,1.0245631057741205e-05
1.4034258171581652e-15,3.681904845243699e-07
2.7675113763422674e-15,6.633534713098729e-07
9.8074169119332e-15,3.067045647673111e-06
2.705347285734887e-15,6.706466391840841e-07
6.635389174444059e-15,1.4157861906297675e-06
2.4105889361639905e-15,1.0960861343081934e-06
1.5979046011240179e-15,1.5625491256683309e-06
7.151708693705015e-16,1.632767429183419e-07
5.724043733127613e-15,1.4053477882484367e-06
2.0348169075818545e-15,6.957677996403261e-07
1.9203219794559404e-15,5.80179190042095e-07
3.7999073681525764e-15,1.538755887514397e-06
4.295765517347593e-15,8.923927490950473e-07
7.779378596480466e-15,2.2873730965029382e-06
2.911692661836457e-15,1.2816865430983703e-06
5.490728956497951e-15,1.5356874774295886e-06
2.451647503574466e-15,7.068920873674866e-07
2.5198971920187466e-15,8.313025791554214e-07
1.4375320255081262e-15,3.6388832486210565e-07
8.916080907811048e-15,1.8110348546371536e-06
2.295079323203726e-15,5.83106116526254e-07
2.006015758364557e-15,5.363668260804026e-07
3.7086411676498607e-16,1.655501253621067e-07
3.002100114400398e-15,9.606360692165588e-07
4.34008139091249e-15,1.3065609687315415e-06
9.825059072477084e-15,2.761225486120483e-06
2.920152542958265e-15,9.903979806970774e-07
2.504480425338162e-15,5.12632554284434e-07
1.069670814329233e-15,1.2660381215721002e-06
1.0440989307758961e-15,2.8394833855424416e-07
1.9673976517723906e-15,5.060025903568195e-07
6.704984912713111e-15,2.245993131998661e-06
4.519454823187896e-15,1.219154322184069e-06
1.1696280794290465e-15,2.5441720685611007e-07
3.981108153142806e-15,1.0378129724927852e-06
2.4956280450552674e-15,3.4523499576885715e-06
1.3269337892441793e-15,3.02926517274935e-07
7.884586791494758e-15,1.9125474868880594e-06
4.602508154369774e-15,1.3236051400303019e-06
3.1359757999661047e-15,6.269902148513188e-07
2.518584924138422e-15,8.310720027882471e-07
1.5587331028681734e-15,3.5315502651537574e-07
3.599008303801711e-15,9.277638563738864e-07
4.441535354819363e-15,1.2823051681841379e-06
1.6630039335272285e-15,7.187617410642638e-07
1.0281125043428167e-15,2.8814969085531866e-07
2.0808490413604e-15,5.685689699547357e-07
6.453119888463184e-15,1.870834888375787e-06
1.472948939569103e-15,5.327544901686115e-07
1.3554364200437146e-15,3.570313811380453e-07
3.3448962970089442e-15,9.750045016241709e-07
3.2831418854099773e-15,8.633167731604574e-07
4.103931628883046e-15,1.2150839922693378e-06
9.656553887674792e-16,2.730813144370007e-07
6.449446859634562e-15,1.740469160227515e-06
1.4013549951774926e-15,3.418587390902092e-07
6.432275010313129e-15,2.2130193086705566e-06
6.636959940738426e-15,1.957062582419251e-06
1.073534308454731e-15,3.128445297526087e-07
2.7115695488464042e-15,5.734463381841687e-07
1.179692859796735e-15,3.277590479406059e-07
2.3369390547986415e-15,7.243497034859912e-07
1.2220607218842054e-15,4.7291916054810575e-07
2.613705439308857e-15,9.346666937647665e-07
4.182111931798693e-15,1.2520088527068327e-06
3.879814200824661e-15,9.262037243962107e-07
4.987730968031439e-15,1.2970834101703362e-06
3.687539278355544e-15,6.898456512051839e-07
1.3952097285764235e-15,3.8232369570973405e-07
2.615325192280719e-15,6.890077562532818e-07
2.815371764728909e-15,6.068143198230987e-07
6.127764128230814e-15,1.8085403640778436e-06
2.2057828850620912e-15,7.591506856223799e-07
2.035851936807577e-15,4.989201396980911e-07
3.2067837201682074e-15,9.21770123641732e-07
1.4270075005754505e-15,4.2963299809072637e-07
6.564148869098791e-16,2.0658001240425087e-07
1.0930604066633377e-15,2.9601561747443624e-07
4.9217491790084225e-15,1.2985049587109767e-06
2.4502737231778958e-15,5.360469955363074e-07
sfh.sfr,stellar.m_star
2.0353372575177507e-16,3.1833365359828656e-07
1.6311936876101306e-16,1.8519609562598693e-06
1.4893787322592501e-16,5.799370948398942e-07
1.4093391542270588e-16,5.512544056026871e-07
